met_2,met_3,met_4,met_5,met_6,met_7,met_8,met_9,met_10,met_11,met_12
28.74534394790425,27.921171660094767,26.792887507083464,26.934024474919227,26.797154848536813,27.28071968438322,33.989013036611205,32.80828190597101,27.74882214513078,27.04927357899061,26.998912061804916
28.850394731032246,27.95990796575296,26.810455218187457,27.004035766263907,26.44619659079052,27.678834242318068,28.260857485634233,26.9836616910282,27.498220241817673,27.252481086412168,27.23825232160128
28.776931896691522,27.96637188102468,26.83429999233767,26.956649596765963,26.711462317293837,29.182185850803382,31.607717173232754,27.251280192813727,28.169110883757902,27.206204311088943,27.45588547815921
28.78954096636971,28.01698509083488,26.80886186838885,26.880953107713353,26.494210549286347,27.171793929884338,27.01965526832581,27.193104537734918,27.218369832013522,30.435901202403187,27.37323104497125
28.76086431122522,27.918973826827926,26.53876509784432,26.83787034342545,26.512496544447593,27.03349798353457,26.69649366105779,26.91197573642806,27.124005532612088,27.63809532779606,27.942094123121564
28.745010136238463,27.902751995702086,26.496092467489134,26.967135677024356,26.41236355332361,27.045980986247898,26.78698962102836,27.254006370354173,28.08816061095788,28.565072741952175,27.445791989295206
28.81609636636372,27.957454442261636,26.703831909555337,26.961586883640955,26.820700781119815,27.185679415690412,26.959636982548385,26.930506338129607,26.96391339346267,27.212792219043376,28.197099847944777
28.8873863057026,28.11218796864851,26.709716318208653,26.83949078132299,26.617013091846786,27.098259785840582,27.426594616122447,27.27378764176714,27.556874445134167,27.355010521867634,29.45328493157053
28.806432743942658,27.938206371522366,26.65365366939904,27.078199207633467,26.493412790267495,26.94258726004577,27.95766060045994,27.274131176170346,27.024354747920913,26.786772232619377,27.355919110869614
28.848200067901015,27.824279926769957,26.680430083848172,26.85535703809719,26.525368390043607,27.244522732705654,33.7581609715794,27.019034244251745,27.252292992527057,27.002065926770797,27.307679492356606
28.91267827686984,27.981640401539238,26.808623561348018,26.8845164231648,26.576905802789007,26.97087495916155,26.962482060044035,27.2136139477635,27.802023028586202,27.12400289707387,27.485870042136096
28.868459856820007,27.970609592323513,26.774120074955643,26.948139897661942,26.605499667795772,27.07843082114097,26.928135679211067,26.936406857548896,27.278185712153775,27.373425375672088,32.70500986467574
28.818228703528554,27.902944519033205,26.655151026033984,26.77889929783217,26.66248461215337,27.119482951136202,27.51919532712964,27.04128153174687,28.14451719848688,27.353416680681775,30.919570504891087
28.812923353505592,27.846488876243175,26.775740175490366,26.98589060714061,26.478002720793448,27.27163504576458,26.847430492904206,26.898995755788306,27.34836105708131,27.22466646458141,27.22279740138351
28.76194972700957,28.023283007742428,26.744022282402273,26.83872504031125,26.68337435064842,27.216743997101243,27.10246908836552,26.894886200745816,27.449279540569847,27.134928491323844,27.2683314637398
28.769676694089846,27.90085888734639,26.834165718399117,26.937648132516358,26.781156673285395,27.029305042994473,27.000905324904828,27.069866774751834,27.326818466315377,27.183949190175095,27.214771554559114
28.78624033539307,27.849666744456464,26.78225486687123,26.867655959266767,26.63193172631483,28.78192435106093,27.031296616959118,26.992138452231195,26.906108156137837,28.430046943483035,27.525873103206592
28.793063262305267,27.97154103082733,26.761473235377082,26.828762379347353,26.658612491438898,27.092034998207897,27.19848058628357,27.317524237820233,27.636918782445523,26.976697055443243,27.058664314667315
28.7360782434096,28.00882953051009,26.586716662712945,26.914297804335195,26.67567483772551,27.447420631802483,29.239275317047724,26.937092998261917,28.210730082143343,27.514955011725778,27.488981656357304
28.812579038654462,27.896625732098574,26.642260036524096,26.86956334549186,26.412050134835606,26.888114395314883,27.004285017317077,26.865357019228615,27.23857708813231,27.1276032575983,27.026195257862256
28.752377357771593,28.05900870923675,26.787896733247763,26.73248362931755,26.711612995841993,26.996218512283782,26.62027905947883,28.247337204692062,27.20830020834275,27.718391235597444,29.059931760446307
28.706751098977435,28.074502965772986,26.738675071654498,27.00046949524642,26.61965968304589,28.056694539037302,26.972455721581827,28.279884847878673,27.231061579871994,27.11200400480819,27.17303475579818
28.800200362005295,27.922914572356493,26.754632188248138,26.962042628115235,26.651578794665276,27.143988579119206,27.024988431820606,27.10498757237258,27.534519192269784,27.181282565051802,27.157105635932467
28.75862353787257,27.970204962653323,26.712813912780238,26.975916647191244,26.612983550610785,26.961251240184154,27.42554820650361,26.977699214915308,27.843919136773245,27.33483990843085,27.19531584968353
28.799929225127528,28.052803857168445,26.658518124015796,26.87555716375379,26.620689923089785,28.2621448089043,30.47804671791498,27.565817880970258,27.60484258557981,27.37047808153151,27.06710584221952
28.764413769849657,27.96229516478807,26.842852249680494,26.863233746563836,26.681144676836137,27.100038646120716,27.024687910155986,27.408255944620976,27.855272990135088,30.337704123793745,27.172329501051074
28.79882289256781,27.988120469566585,26.796826147733942,26.884336229310975,26.703711769294774,27.48402432986854,26.68017903658622,32.32286826981854,27.106886446516697,26.96721637136904,32.82587578288858
28.856796579844058,27.980209455896087,26.667305156071613,26.988245996257803,26.7468069272211,30.051928167601677,27.594927266179457,26.96776307562412,29.424795250488344,29.894742786496543,29.41632602910448
28.915574960457736,27.96155866183576,26.74350545938552,26.841532200165975,26.486622642617068,28.033123044624613,28.318917850549184,26.984675975414653,26.99899111125034,27.257799263410238,27.751031896597024
28.823085028969565,27.99948218712423,26.882064129279907,26.910202346371882,26.6911517845992,27.409994908845032,26.853612494874053,27.93774562519947,27.2851184526945,27.300966884726684,27.37034995920785
28.69946886837031,27.958150887406692,26.691775925232484,26.81649126059142,26.593829383265334,27.218657819573867,26.861116507468736,26.94673252577782,27.49220534044699,27.305681183531767,32.26274878377131
28.755418696582343,28.019314687160374,26.66898171323517,26.858417344013873,26.744919392137877,27.130362119785918,28.06093119474481,26.904577875246627,29.43232337917106,30.259394350531554,27.18683320736528
28.818132062649266,28.006187152056466,26.74110294377325,26.818900133368608,26.58922960594691,27.3847018403892,27.714583018084916,27.429723784243095,27.053943879083242,27.269243222048246,29.471682712379284
28.84086096255966,27.962961498396748,26.80269233431333,26.966246832144975,26.56793759081357,27.450095894128264,26.928623725201145,26.938233873325718,27.874969412360795,27.828193647058765,28.16341831787942
28.745322568965353,28.017620427011746,26.624149486803272,26.749158373362615,26.636290073935747,27.02984915001405,26.895216517778742,26.994249233911745,27.061602985570353,28.16137072627758,27.921092091279032
28.743165619110222,27.947386594654432,26.493823038880425,26.93411476504265,26.640358612649262,27.259837010986725,31.18301906230637,26.945474120934183,27.51350796863204,27.666809660545628,27.15236008855741
28.803555545661734,27.905687028297354,26.68064013633887,26.89463692193707,26.673331478111432,27.035058642859532,27.853632181801828,27.339947514593604,27.783074866934083,27.68973822364741,27.3430366875622
28.81030303911527,27.97924373712944,26.78811063165029,26.976407307144445,26.805462450769497,27.067672281066272,35.44423481993453,33.890345879313585,27.18809181297856,27.50841094388467,27.777669610090705
28.885474505335996,27.90749904220143,26.71896213314831,26.984877013903336,26.45384555421749,28.286822416787814,26.57012037353107,26.938336290568284,31.659749203620425,27.465236605257527,28.885508333133238
28.876538392519958,27.966873553371435,26.652895059368355,26.99026174252273,26.614410729090654,27.113989084901462,26.731198289449036,27.14138806229928,27.280219270797325,27.380588756745322,28.2847433173306
28.75556470503748,28.002108724798706,26.767225788761223,26.89645718829435,26.62895733052141,27.117822358899033,28.59943318748288,27.236496663012925,28.359720561787682,27.463806922779593,27.191139999395258
28.796204994417113,27.946433350657525,26.75598611565458,26.734385682965378,26.547542232889032,27.304644993382745,28.015528480153822,27.01971703764069,27.036491991684663,27.107905542138944,28.913033292639774
28.67966038104458,27.990366947106278,26.61105372012334,26.85375077334284,26.631865261293207,27.19140384430951,26.893009522762455,27.34617639190246,26.986665889457463,28.453038964842687,27.083917180480157
28.76648017664689,27.78668919203057,26.8040253526606,26.86939708817972,26.496056918186355,27.3541442800205,26.631274350758076,27.085094770406226,27.06784846683953,26.98807177230459,30.96196075477683
28.818938411121504,28.01940405548103,26.776689710464247,26.817257475989198,26.610114717263965,27.966016395647163,26.95396716472787,27.09035777050801,27.283008262500942,27.44380128994659,28.322309193582768
28.746682471989537,27.90035344098734,26.740161109984832,26.74123962228354,26.657779609988037,28.752276470978757,28.5638659481876,27.027255073532793,27.876100933889745,27.241707303989017,27.17293884397983
28.824682208038904,27.931142332065267,26.722541219837204,26.93221404792492,26.359506769284064,27.138719202580326,26.794694728859298,27.434569429761506,27.277864743029827,27.520547522983072,27.23810248613691
28.8415038045727,27.884938135845704,26.570130005620957,26.96573388201112,26.73111242534955,27.361315593636093,26.894691005844777,27.723647620491388,27.200826718881665,31.4749511271413,28.027585154390245
28.6526021263356,27.856130942427086,26.665700894972577,26.80637780163943,26.807561212719516,27.471401836785382,26.7437054399413,28.04682903394945,32.643342087882395,27.28415203997384,27.31160928512468
28.696558461077892,28.003794074045118,26.87869519785826,26.857007940543255,26.664283493925133,26.988649618856087,27.539902838813855,27.184411009376863,27.56663803266996,27.10303657439455,27.27510027099279
28.84649743755804,27.859301336203767,26.788434804245203,26.898451921506055,26.382135085215975,27.12281143538809,27.235250006841504,31.154498458474194,27.493526816098807,29.733446634111992,27.46401855736608
28.72950737567614,27.998836543664208,26.60571727671738,26.925637355381486,26.654574832646993,27.52802367951816,27.554758127715456,26.986941812309507,27.034748196679075,27.329567593005955,27.739435939675992
28.709943092857227,27.940318810428018,26.76067260150441,26.905368085892327,26.724385777257552,27.360998535230515,27.505276845897814,28.599126601588342,27.081996465863618,27.374354009919884,32.93332282965999
28.845857723889118,27.833017060402547,26.670921217014225,26.87609475680297,26.60029374549267,29.758001724730015,28.214294959136332,27.573486555082532,27.854620964357007,27.09157791250685,27.45541124206837
28.82025881856426,28.088919007327767,26.678640540309257,26.94972559258137,26.30665155748772,27.126604580468094,28.080381787323955,27.212467824097054,28.223719537161923,27.28702139342094,27.1056743521297
28.780144055754008,27.856247519789186,26.86089690996414,26.901562591526023,26.442948024582307,28.879511290988592,27.06768481523465,27.57191054646604,28.285006876344553,27.385492654246896,30.36894711504029
28.7372448040811,28.001795868736533,26.7872246149707,26.95366199038794,26.551164773660762,28.058427477955284,26.7608033500847,26.931459473564374,28.597666842939496,32.885066064017686,27.239378078523867
28.724903615748943,28.016611858188888,26.76760007477192,26.977130648452917,26.59946431653777,26.610716997780738,27.127263423646358,28.333931299283364,27.167177549782433,26.879443252887995,27.255309736549044
28.76972139204933,27.963918770361833,26.70435540919462,26.85408215614465,26.60017544207538,27.10145147536081,37.65204194991886,26.873924382573616,27.907816734279894,27.149703033912775,27.410373488176777
28.89069236561933,27.943879218461397,26.737696742540866,26.862023795980285,26.555896944301054,27.21487451050535,27.268130187964566,29.465376142723,29.034503690469492,27.13919079273043,27.762618457992232
28.75546606373384,28.035209389919153,26.745638494706768,26.955126012785215,26.62243562749311,27.088075829182284,26.639096529217692,27.070465411036494,27.560983169070486,27.325124803273148,27.38488569896298
28.805757397190906,27.78262952899833,26.685968084892448,27.10307067477172,26.549698339240525,26.986430550967523,26.976963050817947,27.28283447230016,27.185499131178474,27.816845127457363,27.033113607862745
28.810065962570807,27.962779173692056,26.662484062743587,26.938866397791113,26.526220270107043,27.503641638742426,26.877309954388824,26.911170500749115,27.118661239424423,28.76415317316001,27.214582931532654
28.772240875600524,28.07618021448001,26.90567594226949,26.900971342001874,26.61255445353109,26.95295178327616,26.847576172551047,27.163891523048672,29.60786367422264,27.06553711118438,27.20499245434869
28.69330469649028,28.0051823777485,26.84310569088197,26.88328638309842,26.605435616537765,27.09629491170259,26.789730193001493,26.97240636595594,27.468845859975076,27.313988282295476,28.222998402871745
28.78714517776032,27.946516518664794,26.63659918656178,26.801759140933868,26.66265818524245,28.196538044314845,27.78538383290774,27.201597301882007,28.41381836051429,27.03090013750647,27.43090303921859
28.767053668719843,27.91860404536309,26.631472473131172,26.90975338106502,26.347058118782517,26.959412304526538,27.206363928889115,26.954428216857217,27.900276556711205,28.61337277278387,27.37394452171895
28.722164714851235,27.879624898893486,26.721629566214578,26.950176131748506,26.350722319830965,27.11763125345569,27.69166403150764,27.11346609679137,28.365826941195344,27.43943190890684,27.17562162282132
28.766306269679053,27.877010204747087,26.82824795825743,26.94094609337787,26.60796376825263,27.11399673848026,27.581385084453142,26.773462365345637,27.140101122112114,27.28103829937154,28.467188017687388
28.716927507107993,28.050635409035486,26.83084289160542,26.74802312434032,26.791819188124776,27.084831793912667,26.774387630348805,27.18421706434141,28.049155908408487,27.352277545225796,27.134967364520385
28.889697648407687,27.977229144278493,26.619613592307097,26.766248939012577,26.739751804639255,27.062979067621036,27.23624703716539,27.038517899504754,27.20115907053968,28.314971591767303,27.389782066216643
28.862727861233505,27.9170666785382,26.63930233733154,26.914844505994402,26.72529132250151,27.17607234309551,28.169524769628485,27.067272785830497,28.017827975889237,27.302104529493636,27.30713438489779
28.820143342769406,27.93764305622307,26.8734947211086,26.848431463847426,26.441166013166058,27.27437481381672,26.821015141219284,27.93279729259282,26.9465021707004,27.257595861666957,27.55881304434936
28.79867409089863,27.81650353269664,26.709123150476877,26.95262297801375,26.51076021537053,26.94709527767912,27.359716844687586,27.073542745231894,27.26335924214962,27.807625762708415,29.338994255251777
28.797902567291995,28.03741318916564,26.710383385575653,26.930524085338458,26.684380028927666,27.272244156705455,26.910854223084396,27.551981701296285,27.239697869054762,27.515037535170627,28.74766467019559
28.72918383491389,27.971406098498953,26.715626172970104,27.069891451851163,26.822772665177492,26.9035214899612,26.755107707819363,26.771012384480862,27.415069394851177,27.173796561926345,27.230827592362957
28.717953213024572,28.054818989024167,26.80363382984265,26.917036958862866,26.554054910214926,27.093288357481242,27.70795184964068,26.924209625596475,27.097149585918466,27.316985181088178,27.765768074484892
28.82993062481159,28.026890833131667,26.853720799763604,26.700781695897547,26.60100779823394,27.481471214060132,26.87561035733989,29.4898219399644,27.202479583965435,27.820699921218228,28.98315991593622
28.779165757708537,27.961319591553057,26.803739831460167,26.834676081989933,26.503132935512248,27.07891046021303,27.195242779732133,26.891046737631047,27.920578938357693,36.444010604999235,28.008588630141958
28.829434949171194,28.02926052191462,26.701062300041485,26.925764920261507,26.544192560839768,27.052636766268567,28.528223125647763,26.755871942730895,28.994661606919873,28.835785076843873,27.568970415779226
28.765774821925778,27.911514940063576,26.577975007001122,27.023366146025364,26.666111497148854,26.93512178296012,27.71445871654948,27.087326005849206,27.12199794958402,27.29572373668675,28.23535768986248
28.851992244417353,28.01965377150927,26.64599255217661,27.024372306628898,26.629378541812727,27.363003414529523,26.767508144678416,27.160096164182505,29.516485460674218,27.316812974947112,27.17796966683956
28.84858429578095,27.979923516463597,26.599578934699792,26.95158689151288,26.2928059699247,29.544438330890532,29.319360403121486,27.862415877797936,27.446018268147814,27.246204354661547,28.373441019222064
28.797260760999315,28.036773043263302,26.887807829071548,26.871839866268203,26.79979294222385,27.3034400503125,27.097358514088114,27.061017939052647,27.272478770414025,27.317916455442504,29.257534212789754
28.85527087128305,27.86542928734928,26.757596463281875,26.96769876742522,26.605585249590714,27.562583676628133,27.411295597030794,27.991026208971213,29.033244704549933,27.84957917687333,27.115850094324795
28.80592469146343,27.970901505876494,26.851453068780916,26.84419749456764,26.531584050296008,27.198536426192447,29.57621078271738,27.046996160171698,27.128876639373683,27.31388016620334,27.373156646110132
28.86541254426591,27.82553004931487,26.73817051709287,26.911841559643978,26.580919641073002,27.204753466046945,26.94083160541647,26.855629087349048,27.367336958792954,27.855766437879275,27.328704798559833
28.689270014163025,27.878935423239508,26.63970909183888,26.759073858411536,26.531547622731466,27.158454614010324,27.20983170416684,27.12016084100679,27.401869709246068,26.96793345083579,27.78634269159339
28.852728436874784,28.045951860786555,26.730452861164604,26.918325841045792,26.62954093852734,27.236412496272912,26.73658651763029,27.59138808984023,27.085962383524926,27.267392893840732,27.812051533976607
28.85762064930172,27.919419120404054,26.72922905223028,26.996173349860943,26.649445131395737,27.01652553088179,27.438657636974227,30.346273578885413,26.96494367981183,29.893606209157646,27.52371030845837
28.954880471132377,27.954597120459194,26.80438306440971,26.88020376858103,26.666202607136608,26.978046906003687,26.907866936722996,27.068538567983115,27.222249848889767,27.27861884688175,40.041835164232424
28.847950000203333,27.883986123336964,26.809746917507677,26.763055261160755,26.56034756108613,26.914520476021625,27.118244941919993,27.711483181649292,27.112555447396915,27.2056406444456,27.349016637346768
28.89078328695463,27.828899452008145,26.76062611305921,26.863343335451535,26.679463906594336,28.69722384479368,28.054341460603528,27.772307794752233,27.29410632215639,27.505057186374138,29.71546479875673
28.75578844112845,27.965001927463216,26.663504506515963,26.882470547021043,26.650341066594823,27.42498004525929,27.368325360313356,28.56954513362078,28.22741652332506,27.388926967915676,27.813094344642224
28.838080377546195,27.8754373568894,26.82783990614695,26.913253805435883,26.473283259373616,27.249351387321884,28.724276274632075,26.852919517260705,27.177221275656493,26.91031331981188,27.586087138208693
28.77354523721834,27.878076036243094,26.684061312261857,26.976601078584967,26.790379621748734,27.759698885166035,26.762265696044885,27.120396473194784,27.13589500973529,27.265253711592436,27.76935912712321
28.823741171579503,27.996418598415516,26.582731978925935,26.965094231831007,26.717616482246047,26.954598868730518,27.676670609331637,26.85416055052138,29.348509729279375,27.595805480893297,27.38182063768671
28.85845065460368,27.95390771664908,26.629228866179577,26.890453396552978,26.559256755675186,27.39536050164625,27.996054917918745,27.822478512665334,29.677927249274592,29.811207077363665,27.85848104005626
28.78287465440193,27.95823293999748,26.70869969239382,26.9101932345493,26.61074769571386,27.116391993307975,28.0908741486028,26.8507797418932,27.25509499257618,27.914750507609128,29.851274698909673
28.842602734052065,27.96702324555685,26.70462551470073,26.692319273891414,26.53722720499538,30.04869216710627,26.970256086514986,27.595838584129638,27.26054988615344,29.831013568113608,27.387088043783397
